,rank,change,name,service,genre
32,33,(-13),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
33,34,(-2),블레이드&소울2,NCSOFT,롤플레잉
34,35,(-5),삼국지 전략판,Qookka Games,전략
35,36,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
36,37,(-2),V4,NEXON Company,롤플레잉
37,38,(NEW),아이돌리 프라이드 : 아이돌 육성 시뮬레이션 RPG,NEOWIZ,롤플레잉
38,39,(+1),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
39,40,(-3),블레이드&소울 레볼루션,Netmarble,롤플레잉
0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(-),리니지W,NCSOFT,롤플레잉
3,4,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4,5,(+1),리니지M,NCSOFT Corporation,롤플레잉
5,6,(-1),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
6,7,(-),원신,miHoYo Limited,어드벤처
7,8,(+3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
8,9,(NEW),열혈강호W,RogueWave Inc.,롤플레잉
9,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
10,11,(-3),바람의나라 연,NEXON Company,롤플레잉
11,12,(-),리니지2M,NCSOFT Corporation,롤플레잉
12,13,(+5),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
13,14,(-5),언디셈버,LINE Games,롤플레잉
14,15,(-),전략적 팀 전투,"Riot Games, Inc",전략
15,16,(-2),포켓몬고,"Niantic, Inc.",어드벤처
16,17,(-4),브롤스타즈,Supercell,액션
17,18,(-1),제2의 나라,Netmarble,롤플레잉
18,19,(-3),세븐나이츠2,Netmarble,롤플레잉
19,20,(-),블루 아카이브,NEXON Company,롤플레잉
20,21,(-),피파 모바일,NEXON Company,스포츠
21,22,(-3),검은사막 모바일,PEARL ABYSS,롤플레잉
22,23,(-1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
23,24,(+7),퍼펙트 아레나,KingKongSOFT,롤플레잉
24,25,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
25,26,(-3),컴투스프로야구V22,Com2uS,스포츠
26,27,(+2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
27,28,(-),DC 월드 콜라이드,Nuverse,롤플레잉
28,29,(+1),라이즈 오브 킹덤즈,Lilith Games,전략
29,30,(+7),V4,NEXON Company,롤플레잉
30,31,(+1),메이플스토리M,NEXON Company,롤플레잉
31,32,(-6),미르4,"Wemade Co., Ltd",롤플레잉
32,33,(-6),뮤오리진3,Webzen Inc.,롤플레잉
33,34,(+5),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
34,35,(NEW),좀비고등학교,AWESOMEPIECE,아케이드
35,36,(NEW),정마담,REACH RICH,롤플레잉
36,37,(-1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
37,38,(-3),삼국지 전략판,Qookka Games,전략
38,39,(NEW),블레이드 키우기,mobirix,시뮬레이션
39,40,(-6),블레이드&소울2,NCSOFT,롤플레잉
0,1,(NEW),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
1,2,(-1),던전앤파이터 모바일,NEXON Company,롤플레잉
2,3,(-1),ROBLOX,Roblox Corporation,어드벤처
3,4,(+1),리니지M,NCSOFT Corporation,롤플레잉
4,5,(-2),리니지W,NCSOFT,롤플레잉
5,6,(-2),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
6,7,(-1),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
7,8,(-1),원신,miHoYo Limited,어드벤처
8,9,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
9,10,(+2),리니지2M,NCSOFT Corporation,롤플레잉
10,11,(+2),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
11,12,(-3),열혈강호W,RogueWave Inc.,롤플레잉
12,13,(-2),바람의나라 연,NEXON Company,롤플레잉
13,14,(+2),포켓몬고,"Niantic, Inc.",어드벤처
14,15,(-5),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
15,16,(-1),전략적 팀 전투,"Riot Games, Inc",전략
16,17,(-3),언디셈버,LINE Games,롤플레잉
17,18,(-3),피파 모바일,NEXON Company,스포츠
18,19,(-2),브롤스타즈,Supercell,액션
19,20,(-2),제2의 나라,Netmarble,롤플레잉
20,21,(-2),세븐나이츠2,Netmarble,롤플레잉
21,22,(-2),블루 아카이브,NEXON Company,롤플레잉
22,23,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
23,24,(-),퍼펙트 아레나,KingKongSOFT,롤플레잉
24,25,(-2),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
25,26,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
26,27,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
27,28,(+1),라이즈 오브 킹덤즈,Lilith Games,전략
28,29,(+1),V4,NEXON Company,롤플레잉
29,30,(-4),컴투스프로야구V22,Com2uS,스포츠
30,31,(-),메이플스토리M,NEXON Company,롤플레잉
31,32,(-),미르4,"Wemade Co., Ltd",롤플레잉
32,33,(+6),블레이드 키우기,mobirix,시뮬레이션
33,34,(-1),뮤오리진3,Webzen Inc.,롤플레잉
34,35,(+1),정마담,REACH RICH,롤플레잉
35,36,(-1),좀비고등학교,AWESOMEPIECE,아케이드
36,37,(-3),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
37,38,(-1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
38,39,(-11),DC 월드 콜라이드,Nuverse,롤플레잉
39,40,(-2),삼국지 전략판,Qookka Games,전략
0,1,(-),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
1,2,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2,3,(+1),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-1),ROBLOX,Roblox Corporation,어드벤처
4,5,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
5,6,(-1),리니지W,NCSOFT,롤플레잉
6,7,(+1),원신,miHoYo Limited,어드벤처
7,8,(+8),전략적 팀 전투,"Riot Games, Inc",전략
8,9,(+2),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
9,10,(-3),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
10,11,(+3),포켓몬고,"Niantic, Inc.",어드벤처
11,12,(-2),리니지2M,NCSOFT Corporation,롤플레잉
12,13,(-4),카트라이더 러쉬플러스,NEXON Company,자동차 경주
13,14,(+4),피파 모바일,NEXON Company,스포츠
14,15,(-2),바람의나라 연,NEXON Company,롤플레잉
15,16,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
16,17,(-5),열혈강호W,RogueWave Inc.,롤플레잉
17,18,(-1),언디셈버,LINE Games,롤플레잉
18,19,(+1),제2의 나라,Netmarble,롤플레잉
19,20,(-1),브롤스타즈,Supercell,액션
20,21,(+8),V4,NEXON Company,롤플레잉
21,22,(-),블루 아카이브,NEXON Company,롤플레잉
22,23,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
23,24,(-),퍼펙트 아레나,KingKongSOFT,롤플레잉
24,25,(-4),세븐나이츠2,Netmarble,롤플레잉
25,26,(-1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
26,27,(+4),메이플스토리M,NEXON Company,롤플레잉
27,28,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
28,29,(-3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
29,30,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
30,31,(+2),블레이드 키우기,mobirix,시뮬레이션
31,32,(-2),컴투스프로야구V22,Com2uS,스포츠
32,33,(-1),미르4,"Wemade Co., Ltd",롤플레잉
33,34,(+2),좀비고등학교,AWESOMEPIECE,아케이드
34,35,(-),정마담,REACH RICH,롤플레잉
35,36,(+2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
36,37,(NEW),Football Manager 2022 Mobile,SEGA,스포츠
37,38,(-4),뮤오리진3,Webzen Inc.,롤플레잉
38,39,(+1),삼국지 전략판,Qookka Games,전략
39,40,(NEW),블레이드&소울2,NCSOFT,롤플레잉
0,1,(-),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
1,2,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-),ROBLOX,Roblox Corporation,어드벤처
4,5,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
5,6,(-),리니지W,NCSOFT,롤플레잉
6,7,(+1),전략적 팀 전투,"Riot Games, Inc",전략
7,8,(-1),원신,miHoYo Limited,어드벤처
8,9,(+2),포켓몬고,"Niantic, Inc.",어드벤처
9,10,(NEW),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
10,11,(-2),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
11,12,(+2),피파 모바일,NEXON Company,스포츠
12,13,(-1),리니지2M,NCSOFT Corporation,롤플레잉
13,14,(-4),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
14,15,(-),바람의나라 연,NEXON Company,롤플레잉
15,16,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
16,17,(-4),카트라이더 러쉬플러스,NEXON Company,자동차 경주
17,18,(-1),열혈강호W,RogueWave Inc.,롤플레잉
18,19,(-),제2의 나라,Netmarble,롤플레잉
19,20,(-2),언디셈버,LINE Games,롤플레잉
20,21,(-),V4,NEXON Company,롤플레잉
21,22,(-2),브롤스타즈,Supercell,액션
22,23,(-1),블루 아카이브,NEXON Company,롤플레잉
23,24,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
24,25,(+2),메이플스토리M,NEXON Company,롤플레잉
25,26,(-1),세븐나이츠2,Netmarble,롤플레잉
26,27,(-1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
27,28,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
28,29,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
29,30,(-6),퍼펙트 아레나,KingKongSOFT,롤플레잉
30,31,(-),블레이드 키우기,mobirix,시뮬레이션
31,32,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
32,33,(-1),컴투스프로야구V22,Com2uS,스포츠
33,34,(-),좀비고등학교,AWESOMEPIECE,아케이드
34,35,(-2),미르4,"Wemade Co., Ltd",롤플레잉
35,36,(-1),정마담,REACH RICH,롤플레잉
36,37,(-1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
37,38,(-1),Football Manager 2022 Mobile,SEGA,스포츠
38,39,(NEW),아터리 기어:퓨전,BILIBILI,롤플레잉
39,40,(-1),삼국지 전략판,Qookka Games,전략
0,1,(-),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
1,2,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-),ROBLOX,Roblox Corporation,어드벤처
4,5,(+5),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
5,6,(NEW),미르M,"Wemade Co., Ltd",롤플레잉
6,7,(-2),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
7,8,(NEW),천애명월도M,Level Infinite,롤플레잉
8,9,(-3),리니지W,NCSOFT,롤플레잉
9,10,(-3),전략적 팀 전투,"Riot Games, Inc",전략
10,11,(-3),포켓몬고,"Niantic, Inc.",어드벤처
11,12,(-4),원신,miHoYo Limited,어드벤처
12,13,(-1),피파 모바일,NEXON Company,스포츠
13,14,(+1),바람의나라 연,NEXON Company,롤플레잉
14,15,(-2),리니지2M,NCSOFT Corporation,롤플레잉
15,16,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
16,17,(NEW),헌터W,4399 KOREA,롤플레잉
17,18,(+1),제2의 나라,Netmarble,롤플레잉
18,19,(-8),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
19,20,(-6),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
20,21,(-),V4,NEXON Company,롤플레잉
21,22,(-),브롤스타즈,Supercell,액션
22,23,(-6),카트라이더 러쉬플러스,NEXON Company,자동차 경주
23,24,(-4),언디셈버,LINE Games,롤플레잉
24,25,(-2),블루 아카이브,NEXON Company,롤플레잉
25,26,(-1),메이플스토리M,NEXON Company,롤플레잉
26,27,(+2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
27,28,(-4),검은사막 모바일,PEARL ABYSS,롤플레잉
28,29,(-2),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
29,30,(-4),세븐나이츠2,Netmarble,롤플레잉
30,31,(NEW),이터널트리,BILIBILI,롤플레잉
31,32,(-4),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
32,33,(+2),미르4,"Wemade Co., Ltd",롤플레잉
33,34,(-4),퍼펙트 아레나,KingKongSOFT,롤플레잉
34,35,(+4),아터리 기어:퓨전,BILIBILI,롤플레잉
35,36,(NEW),머지 쿵야 아일랜드,Netmarble,퍼즐
36,37,(-5),라이즈 오브 킹덤즈,Lilith Games,전략
37,38,(-7),블레이드 키우기,mobirix,시뮬레이션
38,39,(-1),Football Manager 2022 Mobile,SEGA,스포츠
39,40,(-4),정마담,REACH RICH,롤플레잉
0,1,(-),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
1,2,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2,3,(+2),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
3,4,(-1),리니지M,NCSOFT Corporation,롤플레잉
4,5,(+1),미르M,"Wemade Co., Ltd",롤플레잉
5,6,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
6,7,(-3),ROBLOX,Roblox Corporation,어드벤처
7,8,(-),천애명월도M,Level Infinite,롤플레잉
8,9,(-),리니지W,NCSOFT,롤플레잉
9,10,(+1),포켓몬고,"Niantic, Inc.",어드벤처
10,11,(-1),전략적 팀 전투,"Riot Games, Inc",전략
11,12,(-),원신,miHoYo Limited,어드벤처
12,13,(+4),헌터W,4399 KOREA,롤플레잉
13,14,(-),바람의나라 연,NEXON Company,롤플레잉
14,15,(-2),피파 모바일,NEXON Company,스포츠
15,16,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
16,17,(+1),제2의 나라,Netmarble,롤플레잉
17,18,(-3),리니지2M,NCSOFT Corporation,롤플레잉
18,19,(+2),V4,NEXON Company,롤플레잉
19,20,(-1),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
20,21,(+1),브롤스타즈,Supercell,액션
21,22,(+4),메이플스토리M,NEXON Company,롤플레잉
22,23,(+2),블루 아카이브,NEXON Company,롤플레잉
23,24,(-),언디셈버,LINE Games,롤플레잉
24,25,(+2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
25,26,(+5),이터널트리,BILIBILI,롤플레잉
26,27,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
27,28,(+1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
28,29,(-9),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
29,30,(-7),카트라이더 러쉬플러스,NEXON Company,자동차 경주
30,31,(-1),세븐나이츠2,Netmarble,롤플레잉
31,32,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
32,33,(+3),머지 쿵야 아일랜드,Netmarble,퍼즐
33,34,(-1),미르4,"Wemade Co., Ltd",롤플레잉
34,35,(-),아터리 기어:퓨전,BILIBILI,롤플레잉
35,36,(NEW),워킹데드: 올스타즈,Com2uS Holdings Corporation,롤플레잉
36,37,(NEW),솔라 리바이벌,Ujoy Games,롤플레잉
37,38,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
38,39,(-5),퍼펙트 아레나,KingKongSOFT,롤플레잉
39,40,(NEW),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
0,1,(+1),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(+1),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
2,3,(-2),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
3,4,(+1),미르M,"Wemade Co., Ltd",롤플레잉
4,5,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
5,6,(+1),ROBLOX,Roblox Corporation,어드벤처
6,7,(-3),리니지M,NCSOFT Corporation,롤플레잉
7,8,(-),천애명월도M,Level Infinite,롤플레잉
8,9,(-),리니지W,NCSOFT,롤플레잉
9,10,(-),포켓몬고,"Niantic, Inc.",어드벤처
10,11,(-),전략적 팀 전투,"Riot Games, Inc",전략
11,12,(-),원신,miHoYo Limited,어드벤처
12,13,(-),헌터W,4399 KOREA,롤플레잉
13,14,(-),바람의나라 연,NEXON Company,롤플레잉
14,15,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
15,16,(-1),피파 모바일,NEXON Company,스포츠
16,17,(-),제2의 나라,Netmarble,롤플레잉
17,18,(-),리니지2M,NCSOFT Corporation,롤플레잉
18,19,(+3),메이플스토리M,NEXON Company,롤플레잉
19,20,(+1),브롤스타즈,Supercell,액션
20,21,(+6),검은사막 모바일,PEARL ABYSS,롤플레잉
21,22,(+3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
22,23,(-3),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
23,24,(+2),이터널트리,BILIBILI,롤플레잉
24,25,(-2),블루 아카이브,NEXON Company,롤플레잉
25,26,(+2),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
26,27,(-8),V4,NEXON Company,롤플레잉
27,28,(+3),세븐나이츠2,Netmarble,롤플레잉
28,29,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
29,30,(+3),머지 쿵야 아일랜드,Netmarble,퍼즐
30,31,(-7),언디셈버,LINE Games,롤플레잉
31,32,(+2),미르4,"Wemade Co., Ltd",롤플레잉
32,33,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
33,34,(NEW),삼국지 전략판,Qookka Games,전략
34,35,(-),아터리 기어:퓨전,BILIBILI,롤플레잉
35,36,(+2),라이즈 오브 킹덤즈,Lilith Games,전략
36,37,(-1),워킹데드: 올스타즈,Com2uS Holdings Corporation,롤플레잉
37,38,(NEW),블레이드 키우기,mobirix,시뮬레이션
38,39,(+1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
39,40,(-11),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(-),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
2,3,(+1),미르M,"Wemade Co., Ltd",롤플레잉
3,4,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4,5,(+1),ROBLOX,Roblox Corporation,어드벤처
5,6,(-3),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
6,7,(+1),천애명월도M,Level Infinite,롤플레잉
7,8,(-1),리니지M,NCSOFT Corporation,롤플레잉
8,9,(-),리니지W,NCSOFT,롤플레잉
9,10,(-),포켓몬고,"Niantic, Inc.",어드벤처
10,11,(+1),원신,miHoYo Limited,어드벤처
11,12,(+2),바람의나라 연,NEXON Company,롤플레잉
12,13,(-2),전략적 팀 전투,"Riot Games, Inc",전략
13,14,(-1),헌터W,4399 KOREA,롤플레잉
14,15,(+1),피파 모바일,NEXON Company,스포츠
15,16,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
16,17,(-),제2의 나라,Netmarble,롤플레잉
17,18,(-),리니지2M,NCSOFT Corporation,롤플레잉
18,19,(-),메이플스토리M,NEXON Company,롤플레잉
19,20,(+2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
20,21,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
21,22,(-2),브롤스타즈,Supercell,액션
22,23,(+1),이터널트리,BILIBILI,롤플레잉
23,24,(+4),세븐나이츠2,Netmarble,롤플레잉
24,25,(-2),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
25,26,(-),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
26,27,(-2),블루 아카이브,NEXON Company,롤플레잉
27,28,(NEW),백일몽화,EIGHT STUDIO,롤플레잉
28,29,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
29,30,(+1),언디셈버,LINE Games,롤플레잉
30,31,(-4),V4,NEXON Company,롤플레잉
31,32,(NEW),미틱 히어로즈,IGG.COM,롤플레잉
32,33,(NEW),페어리테일:위대한여정,GAMEPUB,롤플레잉
33,34,(NEW),좀비고등학교,AWESOMEPIECE,아케이드
34,35,(-1),삼국지 전략판,Qookka Games,전략
35,36,(-4),미르4,"Wemade Co., Ltd",롤플레잉
36,37,(-4),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
37,38,(+1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
38,39,(-3),라이즈 오브 킹덤즈,Lilith Games,전략
39,40,(-2),블레이드 키우기,mobirix,시뮬레이션
0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(+3),ROBLOX,Roblox Corporation,어드벤처
2,3,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
3,4,(-2),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
4,5,(-2),미르M,"Wemade Co., Ltd",롤플레잉
5,6,(-),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
6,7,(+1),리니지M,NCSOFT Corporation,롤플레잉
7,8,(+1),리니지W,NCSOFT,롤플레잉
8,9,(-2),천애명월도M,Level Infinite,롤플레잉
9,10,(+2),바람의나라 연,NEXON Company,롤플레잉
10,11,(-1),포켓몬고,"Niantic, Inc.",어드벤처
11,12,(-1),원신,miHoYo Limited,어드벤처
12,13,(NEW),노아의 심장,ARCHOSAUR GAMES,롤플레잉
13,14,(+1),피파 모바일,NEXON Company,스포츠
14,15,(-2),전략적 팀 전투,"Riot Games, Inc",전략
15,16,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
16,17,(+1),리니지2M,NCSOFT Corporation,롤플레잉
17,18,(+1),메이플스토리M,NEXON Company,롤플레잉
18,19,(-5),헌터W,4399 KOREA,롤플레잉
19,20,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
20,21,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
21,22,(-5),제2의 나라,Netmarble,롤플레잉
22,23,(-1),브롤스타즈,Supercell,액션
23,24,(-),세븐나이츠2,Netmarble,롤플레잉
24,25,(+7),미틱 히어로즈,IGG.COM,롤플레잉
25,26,(+1),블루 아카이브,NEXON Company,롤플레잉
